Month-Year,All-items CPI,Province
2017-04,127,QC
2017-05,127.1,QC
2017-06,126.7,QC
2017-07,126.7,QC
2017-08,126.7,QC
2017-09,127.1,QC
2017-10,127.2,QC
2017-11,127.7,QC
2017-12,127.5,QC
2018-01,127.8,QC
2018-02,128.5,QC
2018-03,128.7,QC
2018-04,129.2,QC
2018-05,129.3,QC
2018-06,129.2,QC
2018-07,129.7,QC
2018-08,129.5,QC
2018-09,129.3,QC
2018-10,129.4,QC
2018-11,128.9,QC
2018-12,128.9,QC
2019-01,129.1,QC
2019-02,130.2,QC
2019-03,131,QC
2019-04,131.5,QC
2019-05,132.4,QC
2019-06,132,QC
2019-07,132.6,QC
2019-08,132.4,QC
2019-09,132.1,QC
2019-10,132.4,QC
2019-11,132.4,QC
2019-12,132.4,QC
2020-01,132.6,QC
2020-02,133.2,QC
2020-03,132.5,QC
2020-04,131.7,QC
2020-05,131.9,QC
2020-06,132.8,QC
2020-07,133,QC
2020-08,132.9,QC
2020-09,132.5,QC
2020-10,133.1,QC
2020-11,133.5,QC
2020-12,133.4,QC
2021-01,134.3,QC
2021-02,135.3,QC
2021-03,135.4,QC
2021-04,136.2,QC
2021-05,137.3,QC
2021-06,137.7,QC
2021-07,138.5,QC
2021-08,138.7,QC
2021-09,139.2,QC
2021-10,140.2,QC
2021-11,140.5,QC
2021-12,140.2,QC
2022-01,141.1,QC
2022-02,142.6,QC
2022-03,144.5,QC
2022-04,145.5,QC
2022-05,147.6,QC
2022-06,148.7,QC
2022-07,148.6,QC
2022-08,148.6,QC
2022-09,148.3,QC
2022-10,149.2,QC
2022-11,150.1,QC
2022-12,149,QC
2023-01,149.9,QC
2023-02,150.6,QC
2023-03,151.3,QC
2023-04,152.5,QC
2023-05,153.5,QC
2023-06,154.1,QC
2023-07,154.4,QC
2023-08,155.4,QC
2023-09,155.4,QC
2023-10,155.4,QC
2023-11,155.5,QC
2023-12,155,QC
2024-01,154.8,QC
2024-02,155.5,QC
2024-03,156.7,QC
2024-04,157,QC
2024-05,158.2,QC
2024-06,157.5,QC
1978-09,36,ON
1978-10,36.5,ON
1978-11,36.9,ON
1978-12,36.9,ON
1979-01,37.2,ON
1979-02,37.5,ON
1979-03,38,ON
1979-04,38.3,ON
1979-05,38.6,ON
1979-06,38.9,ON
1979-07,39.2,ON
1979-08,39.3,ON
1979-09,39.5,ON
1979-10,40,ON
1979-11,40.4,ON
1979-12,40.6,ON
1980-01,40.9,ON
1980-02,41.3,ON
1980-03,41.7,ON
1980-04,42,ON
1980-05,42.4,ON
1980-06,42.9,ON
1980-07,43.1,ON
1980-08,43.5,ON
1980-09,44,ON
1980-10,44.3,ON
1980-11,44.6,ON
1980-12,45,ON
1981-01,45.6,ON
1981-02,46,ON
1981-03,46.6,ON
1981-04,47,ON
1981-05,47.4,ON
1981-06,48.2,ON
1981-07,48.6,ON
1981-08,49,ON
1981-09,49.2,ON
1981-10,49.9,ON
1981-11,50.2,ON
1981-12,50.2,ON
1982-01,50.5,ON
1982-02,51.1,ON
1982-03,51.9,ON
1982-04,52.2,ON
1982-05,52.9,ON
1982-06,53.5,ON
1982-07,53.9,ON
1982-08,54,ON
1982-09,54.4,ON
1982-10,54.7,ON
1982-11,55.1,ON
1982-12,55.3,ON
1983-01,55.1,ON
1983-02,55.4,ON
1983-03,55.9,ON
1983-04,55.5,ON
1983-05,55.7,ON
1983-06,56.8,ON
1983-07,56.9,ON
1983-08,57.3,ON
1983-09,57.3,ON
1983-10,57.6,ON
1983-11,57.5,ON
1983-12,57.9,ON
1984-01,58.4,ON
1984-02,58.7,ON
1984-03,58.7,ON
1984-04,58.9,ON
1984-05,58.9,ON
1984-06,59.3,ON
1984-07,59.7,ON
1984-08,59.7,ON
1984-09,59.8,ON
1984-10,59.9,ON
1984-11,60.4,ON
1984-12,60.3,ON
1985-01,60.7,ON
1985-02,61,ON
1985-03,61.3,ON
1985-04,61.3,ON
1985-05,61.4,ON
1985-06,61.8,ON
1985-07,61.9,ON
1985-08,62.1,ON
1985-09,62.1,ON
1985-10,62.4,ON
1985-11,62.7,ON
1985-12,63,ON
1986-01,63.4,ON
1986-02,63.6,ON
1986-03,63.7,ON
1986-04,63.8,ON
1986-05,64.1,ON
1986-06,64.3,ON
1986-07,64.8,ON
1986-08,65,ON
1986-09,65,ON
1986-10,65.4,ON
1986-11,65.8,ON
1986-12,65.9,ON
1987-01,66.2,ON
1987-02,66.5,ON
1987-03,66.8,ON
1987-04,67.2,ON
1987-05,67.6,ON
1987-06,67.8,ON
1987-07,68.4,ON
1987-08,68.4,ON
1987-09,68.4,ON
1987-10,68.7,ON
1987-11,68.9,ON
1987-12,68.8,ON
1988-01,69,ON
1988-02,69.3,ON
1988-03,69.7,ON
1988-04,69.9,ON
1988-05,70.8,ON
1988-06,71,ON
1988-07,71.4,ON
1988-08,71.7,ON
1988-09,71.8,ON
1988-10,72.2,ON
1988-11,72.4,ON
1988-12,72.5,ON
1989-01,72.8,ON
1989-02,73.3,ON
1989-03,73.8,ON
1989-04,74.2,ON
1989-05,74.8,ON
1989-06,75.3,ON
1989-07,75.8,ON
1989-08,75.9,ON
1989-09,75.9,ON
1989-10,76.3,ON
1989-11,76.6,ON
1989-12,76.6,ON
1990-01,77.2,ON
1990-02,77.7,ON
1990-03,77.9,ON
1990-04,77.9,ON
1990-05,78.3,ON
1990-06,78.6,ON
1990-07,79,ON
1990-08,79,ON
1990-09,79.1,ON
1990-10,79.8,ON
1990-11,80.3,ON
1990-12,79.9,ON
1991-01,81.6,ON
1991-02,81.6,ON
1991-03,81.8,ON
1991-04,81.9,ON
1991-05,82.4,ON
1991-06,82.8,ON
1991-07,83,ON
1991-08,83,ON
1991-09,82.8,ON
1991-10,82.4,ON
1991-11,82.8,ON
1991-12,82.4,ON
1992-01,82.5,ON
1992-02,82.7,ON
1992-03,82.8,ON
1992-04,82.9,ON
1992-05,83.1,ON
1992-06,83.3,ON
1992-07,83.5,ON
1992-08,83.5,ON
1992-09,83.3,ON
1992-10,83.4,ON
1992-11,83.8,ON
1992-12,83.8,ON
1993-01,84,ON
1993-02,84.4,ON
1993-03,84.5,ON
1993-04,84.3,ON
1993-05,84.4,ON
1993-06,84.6,ON
1993-07,84.8,ON
1993-08,84.8,ON
1993-09,84.9,ON
1993-10,85.1,ON
1993-11,85.3,ON
1993-12,85.3,ON
1994-01,85.1,ON
1994-02,84.6,ON
1994-03,84.3,ON
1994-04,84.5,ON
1994-05,84.3,ON
1994-06,84.3,ON
1994-07,84.8,ON
1994-08,84.8,ON
1994-09,84.8,ON
1994-10,84.8,ON
1994-11,85.2,ON
1994-12,85.4,ON
1995-01,85.9,ON
1995-02,86.3,ON
1995-03,86.6,ON
1995-04,86.7,ON
1995-05,86.9,ON
1995-06,87,ON
1995-07,87.1,ON
1995-08,87,ON
1995-09,87.2,ON
1995-10,87,ON
1995-11,87.2,ON
1995-12,87.1,ON
1996-01,87.2,ON
1996-02,87.4,ON
1996-03,87.7,ON
1996-04,87.9,ON
1996-05,88.1,ON
1996-06,88,ON
1996-07,88.1,ON
1996-08,88.2,ON
1996-09,88.2,ON
1996-10,88.6,ON
1996-11,89.2,ON
1996-12,89.2,ON
1997-01,89.4,ON
1997-02,89.4,ON
1997-03,89.7,ON
1997-04,89.7,ON
1997-05,89.7,ON
1997-06,89.9,ON
1997-07,89.9,ON
1997-08,90.1,ON
1997-09,90,ON
1997-10,90.2,ON
1997-11,89.9,ON
1997-12,89.8,ON
1998-01,90.2,ON
1998-02,90.5,ON
1998-03,90.6,ON
1998-04,90.3,ON
1998-05,90.6,ON
1998-06,90.6,ON
1998-07,90.7,ON
1998-08,90.7,ON
1998-09,90.7,ON
1998-10,91.1,ON
1998-11,91,ON
1998-12,90.7,ON
1999-01,91,ON
1999-02,91.1,ON
1999-03,91.6,ON
1999-04,92.1,ON
1999-05,92.4,ON
1999-06,92.3,ON
1999-07,92.6,ON
1999-08,92.9,ON
1999-09,93.1,ON
1999-10,93.2,ON
1999-11,93.1,ON
1999-12,93.4,ON
2000-01,93.2,ON
2000-02,93.9,ON
2000-03,94.7,ON
2000-04,94.1,ON
2000-05,94.7,ON
2000-06,95.3,ON
2000-07,95.5,ON
2000-08,95.3,ON
2000-09,95.7,ON
2000-10,95.9,ON
2000-11,96.5,ON
2000-12,96.6,ON
2001-01,96.5,ON
2001-02,97.1,ON
2001-03,97.7,ON
2001-04,98.1,ON
2001-05,98.7,ON
2001-06,98.7,ON
2001-07,98.5,ON
2001-08,98.5,ON
2001-09,98.7,ON
2001-10,98.4,ON
2001-11,97.7,ON
2001-12,97.7,ON
2002-01,97.7,ON
2002-02,98.4,ON
2002-03,99.5,ON
2002-04,99.5,ON
2002-05,99.5,ON
2002-06,99.8,ON
2002-07,100.5,ON
2002-08,101.3,ON
2002-09,100.9,ON
2002-10,101.1,ON
2002-11,101.4,ON
2002-12,100.4,ON
2003-01,101.9,ON
2003-02,102.7,ON
2003-03,102.8,ON
2003-04,101.8,ON
2003-05,102.2,ON
2003-06,102.3,ON
2003-07,102.5,ON
2003-08,103,ON
2003-09,103.2,ON
2003-10,102.9,ON
2003-11,103.1,ON
2003-12,103.4,ON
2004-01,103.4,ON
2004-02,103.6,ON
2004-03,104,ON
2004-04,104.1,ON
2004-05,105,ON
2004-06,104.8,ON
2004-07,104.9,ON
2004-08,104.7,ON
2004-09,104.8,ON
2004-10,105,ON
2004-11,105.4,ON
2004-12,105.3,ON
2005-01,105.1,ON
2005-02,105.8,ON
2005-03,106.4,ON
2005-04,106.5,ON
2005-05,106.6,ON
2005-06,106.8,ON
2005-07,106.9,ON
2005-08,107.5,ON
2005-09,108.2,ON
2005-10,107.7,ON
2005-11,107.5,ON
2005-12,107.6,ON
2006-01,108.2,ON
2006-02,107.9,ON
2006-03,108.8,ON
2006-04,109.1,ON
2006-05,109.5,ON
2006-06,109.3,ON
2006-07,109,ON
2006-08,109.1,ON
2006-09,108.5,ON
2006-10,108.4,ON
2006-11,108.6,ON
2006-12,108.8,ON
2007-01,108.6,ON
2007-02,109.7,ON
2007-03,110.8,ON
2007-04,111.1,ON
2007-05,111.6,ON
2007-06,111.1,ON
2007-07,111.1,ON
2007-08,110.9,ON
2007-09,111,ON
2007-10,110.9,ON
2007-11,111.2,ON
2007-12,111.1,ON
2008-01,110.9,ON
2008-02,111.4,ON
2008-03,111.7,ON
2008-04,112.5,ON
2008-05,113.6,ON
2008-06,114.2,ON
2008-07,115.1,ON
2008-08,114.8,ON
2008-09,115.1,ON
2008-10,113.7,ON
2008-11,113.5,ON
2008-12,112.8,ON
2009-01,112.4,ON
2009-02,113.1,ON
2009-03,113.7,ON
2009-04,113.2,ON
2009-05,114,ON
2009-06,114.2,ON
2009-07,113.7,ON
2009-08,113.7,ON
2009-09,113.8,ON
2009-10,113.9,ON
2009-11,114.6,ON
2009-12,114.1,ON
2010-01,114.5,ON
2010-02,115.1,ON
2010-03,115.3,ON
2010-04,115.7,ON
2010-05,116.2,ON
2010-06,116,ON
2010-07,117,ON
2010-08,117,ON
2010-09,117.1,ON
2010-10,117.8,ON
2010-11,118,ON
2010-12,117.9,ON
2011-01,117.8,ON
2011-02,118,ON
2011-03,119.4,ON
2011-04,119.9,ON
2011-05,120.9,ON
2011-06,120.2,ON
2011-07,120.5,ON
2011-08,120.6,ON
2011-09,121.1,ON
2011-10,121,ON
2011-11,121,ON
2011-12,120.3,ON
2012-01,120.6,ON
2012-02,121.4,ON
2012-03,122,ON
2012-04,122.4,ON
2012-05,122.4,ON
2012-06,121.6,ON
2012-07,121.4,ON
2012-08,121.8,ON
2012-09,122,ON
2012-10,122.2,ON
2012-11,121.9,ON
2012-12,121.3,ON
2013-01,121.3,ON
2013-02,122.8,ON
2013-03,123.2,ON
2013-04,122.9,ON
2013-05,123,ON
2013-06,123.2,ON
2013-07,123.4,ON
2013-08,123.4,ON
2013-09,123.5,ON
2013-10,123.3,ON
2013-11,123.3,ON
2013-12,123.1,ON
2014-01,123.3,ON
2014-02,124.6,ON
2014-03,125.1,ON
2014-04,125.9,ON
2014-05,126.5,ON
2014-06,126.9,ON
2014-07,126.5,ON
2014-08,126.5,ON
2014-09,126.7,ON
2014-10,126.8,ON
2014-11,126.3,ON
2014-12,125.4,ON
2015-01,125.3,ON
2015-02,126.2,ON
2015-03,127.1,ON
2015-04,126.9,ON
2015-05,127.7,ON
2015-06,128.2,ON
2015-07,128.4,ON
2015-08,128,ON
2015-09,127.8,ON
2015-10,127.9,ON
2015-11,127.9,ON
2015-12,127.5,ON
2016-01,127.8,ON
2016-02,128.2,ON
2016-03,129,ON
2016-04,129.6,ON
2016-05,130.1,ON
2016-06,130.4,ON
2016-07,130.3,ON
2016-08,129.9,ON
2016-09,130.1,ON
2016-10,130.6,ON
2016-11,130.2,ON
2016-12,130,ON
2017-01,130.8,ON
2017-02,131.2,ON
2017-03,131.4,ON
2017-04,132,ON
2017-05,131.9,ON
2017-06,132.1,ON
2017-07,131.9,ON
2017-08,131.8,ON
2017-09,132.3,ON
2017-10,132.3,ON
2017-11,132.7,ON
2017-12,132,ON
2018-01,133.2,ON
2018-02,134,ON
2018-03,134.6,ON
2018-04,134.8,ON
2018-05,134.9,ON
2018-06,135.3,ON
2018-07,136,ON
2018-08,135.9,ON
2018-09,135.2,ON
2018-10,135.6,ON
2018-11,135.1,ON
2018-12,135,ON
2019-01,135.2,ON
2019-02,136,ON
2019-03,137,ON
2019-04,137.4,ON
2019-05,138.1,ON
2019-06,138,ON
2019-07,138.8,ON
2019-08,138.5,ON
2019-09,137.5,ON
2019-10,137.9,ON
2019-11,137.7,ON
2019-12,137.8,ON
2020-01,138,ON
2020-02,138.7,ON
2020-03,137.9,ON
2020-04,137.3,ON
2020-05,137.5,ON
2020-06,138.6,ON
2020-07,138.8,ON
2020-08,138.6,ON
2020-09,138.3,ON
2020-10,138.9,ON
2020-11,139,ON
2020-12,138.8,ON
2021-01,139.5,ON
2021-02,140.2,ON
2021-03,141,ON
2021-04,141.8,ON
2021-05,142.6,ON
2021-06,143.1,ON
2021-07,143.7,ON
2021-08,144.1,ON
2021-09,144.4,ON
2021-10,145.7,ON
2021-11,146,ON
2021-12,146,ON
2022-01,147.4,ON
2022-02,148.8,ON
2022-03,150.8,ON
2022-04,151.6,ON
2022-05,153.7,ON
2022-06,154.4,ON
2022-07,154.6,ON
2022-08,154.1,ON
2022-09,154.1,ON
2022-10,155.2,ON
2022-11,155.4,ON
2022-12,154.8,ON
2023-01,155.7,ON
2023-02,156.4,ON
2023-03,157.3,ON
2023-04,157.9,ON
2023-05,158.5,ON
2023-06,158.4,ON
2023-07,159.6,ON
2023-08,159.9,ON
2023-09,159.7,ON
2023-10,160.3,ON
2023-11,160.6,ON
2023-12,160,ON
2024-01,159.9,ON
2024-02,160.2,ON
2024-03,161.4,ON
2024-04,162.2,ON
2024-05,163.2,ON
2024-06,163.1,ON
1978-09,37.1,MB
1978-10,37.8,MB
1978-11,37.9,MB
1978-12,38,MB
1979-01,38.2,MB
1979-02,38.7,MB
1979-03,38.9,MB
1979-04,39.2,MB
1979-05,39.8,MB
1979-06,40.1,MB
1979-07,40.3,MB
1979-08,40.2,MB
1979-09,40.8,MB
1979-10,41.1,MB
1979-11,41.4,MB
1979-12,41.8,MB
1980-01,41.9,MB
1980-02,42.2,MB
1980-03,42.6,MB
1980-04,42.9,MB
1980-05,43.5,MB
1980-06,44,MB
1980-07,44.4,MB
1980-08,44.7,MB
1980-09,44.9,MB
1980-10,45.3,MB
1980-11,45.9,MB
1980-12,46.2,MB
1981-01,46.6,MB
1981-02,46.7,MB
1981-03,47.5,MB
1981-04,47.6,MB
1981-05,48.2,MB
1981-06,49.2,MB
1981-07,49.6,MB
1981-08,49.8,MB
1981-09,50.3,MB
1981-10,50.5,MB
1981-11,50.9,MB
1981-12,50.5,MB
1982-01,50.8,MB
1982-02,51.4,MB
1982-03,52.2,MB
1982-04,52.2,MB
1982-05,52.9,MB
1982-06,53.3,MB
1982-07,53.5,MB
1982-08,53.6,MB
1982-09,54.2,MB
1982-10,54.5,MB
1982-11,55.2,MB
1982-12,55.3,MB
1983-01,54.7,MB
1983-02,55.2,MB
1983-03,56,MB
1983-04,56.4,MB
1983-05,56.9,MB
1983-06,57,MB
1983-07,57.3,MB
1983-08,57.5,MB
1983-09,57.5,MB
1983-10,57.5,MB
1983-11,57.8,MB
1983-12,57.9,MB
1984-01,58.2,MB
1984-02,57.8,MB
1984-03,58.3,MB
1984-04,58.3,MB
1984-05,58.3,MB
1984-06,58.9,MB
1984-07,59.2,MB
1984-08,59.4,MB
1984-09,59.2,MB
1984-10,59.8,MB
1984-11,59.6,MB
1984-12,59.6,MB
1985-01,60,MB
1985-02,60.1,MB
1985-03,60.5,MB
1985-04,60.9,MB
1985-05,61.3,MB
1985-06,61.6,MB
1985-07,61.7,MB
1985-08,61.6,MB
1985-09,61.8,MB
1985-10,62.2,MB
1985-11,62.3,MB
1985-12,62.6,MB
1986-01,62.9,MB
1986-02,63.1,MB
1986-03,63.1,MB
1986-04,63.4,MB
1986-05,63.6,MB
1986-06,63.8,MB
1986-07,64.3,MB
1986-08,64.6,MB
1986-09,64.8,MB
1986-10,65,MB
1986-11,65.3,MB
1986-12,65.3,MB
1987-01,65.5,MB
1987-02,65.6,MB
1987-03,66,MB
1987-04,66.2,MB
1987-05,67.1,MB
1987-06,67.1,MB
1987-07,66.9,MB
1987-08,67.3,MB
1987-09,67.1,MB
1987-10,67.1,MB
1987-11,67.9,MB
1987-12,67.9,MB
1988-01,67.9,MB
1988-02,68.1,MB
1988-03,68.7,MB
1988-04,69.2,MB
1988-05,69.2,MB
1988-06,69.4,MB
1988-07,69.6,MB
1988-08,70,MB
1988-09,70.3,MB
1988-10,70.8,MB
1988-11,70.8,MB
1988-12,71,MB
1989-01,71.2,MB
1989-02,71.5,MB
1989-03,71.8,MB
1989-04,71.9,MB
1989-05,72.6,MB
1989-06,72.6,MB
1989-07,73.5,MB
1989-08,73.5,MB
1989-09,73.6,MB
1989-10,73.7,MB
1989-11,74.4,MB
1989-12,74.1,MB
1990-01,74.6,MB
1990-02,75,MB
1990-03,75.3,MB
1990-04,75.3,MB
1990-05,75.7,MB
1990-06,76,MB
1990-07,76.3,MB
1990-08,76.5,MB
1990-09,76.7,MB
1990-10,77.3,MB
1990-11,77.7,MB
1990-12,78,MB
1991-01,79.6,MB
1991-02,79.6,MB
1991-03,79.9,MB
1991-04,79.8,MB
1991-05,79.7,MB
1991-06,80.1,MB
1991-07,80.4,MB
1991-08,80.4,MB
1991-09,80.4,MB
1991-10,80,MB
1991-11,80.9,MB
1991-12,80.5,MB
1992-01,80.5,MB
1992-02,80.5,MB
1992-03,80.5,MB
1992-04,81,MB
1992-05,80.6,MB
1992-06,81.1,MB
1992-07,81.4,MB
1992-08,81.7,MB
1992-09,81.8,MB
1992-10,81.5,MB
1992-11,82.1,MB
1992-12,82.2,MB
1993-01,82.4,MB
1993-02,82.8,MB
1993-03,83,MB
1993-04,83.2,MB
1993-05,83.4,MB
1993-06,83.3,MB
1993-07,83.5,MB
1993-08,83.5,MB
1993-09,83.5,MB
1993-10,83.9,MB
1993-11,84.3,MB
1993-12,84.3,MB
1994-01,84.1,MB
1994-02,84.1,MB
1994-03,84.1,MB
1994-04,84.2,MB
1994-05,84.2,MB
1994-06,84.2,MB
1994-07,84.7,MB
1994-08,84.6,MB
1994-09,84.9,MB
1994-10,84.9,MB
1994-11,85.3,MB
1994-12,85.6,MB
1995-01,85.9,MB
1995-02,86.3,MB
1995-03,86.4,MB
1995-04,86.7,MB
1995-05,86.9,MB
1995-06,86.9,MB
1995-07,87,MB
1995-08,86.9,MB
1995-09,87.1,MB
1995-10,87.1,MB
1995-11,87.4,MB
1995-12,87.6,MB
1996-01,87.6,MB
1996-02,87.4,MB
1996-03,88.1,MB
1996-04,88.5,MB
1996-05,88.8,MB
1996-06,88.6,MB
1996-07,89,MB
1996-08,89.1,MB
1996-09,89.1,MB
1996-10,89.3,MB
1996-11,89.7,MB
1996-12,90.1,MB
1997-01,90.2,MB
1997-02,90.2,MB
1997-03,90.6,MB
1997-04,90.5,MB
1997-05,90.9,MB
1997-06,90.8,MB
1997-07,90.8,MB
1997-08,90.7,MB
1997-09,90.6,MB
1997-10,90.8,MB
1997-11,90.8,MB
1997-12,90.8,MB
1998-01,91.1,MB
1998-02,90.8,MB
1998-03,91.2,MB
1998-04,91.3,MB
1998-05,91.8,MB
1998-06,91.9,MB
1998-07,91.8,MB
1998-08,92.1,MB
1998-09,92,MB
1998-10,92.4,MB
1998-11,92.4,MB
1998-12,92.6,MB
1999-01,92.5,MB
1999-02,92.6,MB
1999-03,92.5,MB
1999-04,93.1,MB
1999-05,93.5,MB
1999-06,93.6,MB
1999-07,93.8,MB
1999-08,94,MB
1999-09,94.5,MB
1999-10,94.4,MB
1999-11,94.4,MB
1999-12,94.6,MB
2000-01,94.6,MB
2000-02,94.8,MB
2000-03,95.4,MB
2000-04,95.3,MB
2000-05,95.3,MB
2000-06,95.7,MB
2000-07,96.2,MB
2000-08,96.3,MB
2000-09,96.7,MB
2000-10,96.5,MB
2000-11,96.8,MB
2000-12,97.4,MB
2001-01,96.8,MB
2001-02,97.9,MB
2001-03,98.1,MB
2001-04,98.4,MB
2001-05,99.2,MB
2001-06,99.8,MB
2001-07,99.3,MB
2001-08,99,MB
2001-09,99.5,MB
2001-10,98.7,MB
2001-11,97.7,MB
2001-12,97.6,MB
2002-01,98,MB
2002-02,98,MB
2002-03,98.7,MB
2002-04,99.6,MB
2002-05,100.1,MB
2002-06,100.4,MB
2002-07,100.6,MB
2002-08,100.8,MB
2002-09,100.7,MB
2002-10,100.6,MB
2002-11,101.3,MB
2002-12,101.3,MB
2003-01,101.5,MB
2003-02,102,MB
2003-03,102.2,MB
2003-04,101.9,MB
2003-05,101.7,MB
2003-06,101.5,MB
2003-07,101.5,MB
2003-08,101.8,MB
2003-09,102.3,MB
2003-10,101.7,MB
2003-11,101.8,MB
2003-12,102,MB
2004-01,102,MB
2004-02,101.9,MB
2004-03,102.4,MB
2004-04,102.7,MB
2004-05,104.1,MB
2004-06,104.4,MB
2004-07,104.3,MB
2004-08,104.3,MB
2004-09,104.1,MB
2004-10,104.5,MB
2004-11,105.2,MB
2004-12,105.5,MB
2005-01,105,MB
2005-02,105.2,MB
2005-03,105.6,MB
2005-04,106.3,MB
2005-05,106.5,MB
2005-06,106.7,MB
2005-07,107,MB
2005-08,107.4,MB
2005-09,107.8,MB
2005-10,107.5,MB
2005-11,107.3,MB
2005-12,106.9,MB
2006-01,107.4,MB
2006-02,107.2,MB
2006-03,107.6,MB
2006-04,108.5,MB
2006-05,109.2,MB
2006-06,109.3,MB
2006-07,109.7,MB
2006-08,109.7,MB
2006-09,108.8,MB
2006-10,108.9,MB
2006-11,109,MB
2006-12,108.7,MB
2007-01,109.1,MB
2007-02,109.4,MB
2007-03,110.4,MB
2007-04,110.9,MB
2007-05,111.7,MB
2007-06,111.7,MB
2007-07,112.1,MB
2007-08,111.2,MB
2007-09,111.8,MB
2007-10,111,MB
2007-11,110.8,MB
2007-12,110.9,MB
2008-01,110.8,MB
2008-02,111.2,MB
2008-03,111.8,MB
2008-04,112.7,MB
2008-05,113.5,MB
2008-06,114.4,MB
2008-07,115,MB
2008-08,115,MB
2008-09,115.2,MB
2008-10,114.3,MB
2008-11,113.8,MB
2008-12,113,MB
2009-01,112.4,MB
2009-02,113.1,MB
2009-03,113,MB
2009-04,113.7,MB
2009-05,114.4,MB
2009-06,115.1,MB
2009-07,115,MB
2009-08,114.5,MB
2009-09,114.5,MB
2009-10,114.4,MB
2009-11,114.7,MB
2009-12,114.2,MB
2010-01,114.3,MB
2010-02,114.6,MB
2010-03,114.7,MB
2010-04,114.8,MB
2010-05,115,MB
2010-06,114.9,MB
2010-07,114.7,MB
2010-08,114.8,MB
2010-09,115.1,MB
2010-10,115.8,MB
2010-11,116,MB
2010-12,115.6,MB
2011-01,116.6,MB
2011-02,117,MB
2011-03,117.9,MB
2011-04,118.3,MB
2011-05,119.5,MB
2011-06,118.6,MB
2011-07,118.2,MB
2011-08,118.3,MB
2011-09,119.1,MB
2011-10,119.3,MB
2011-11,119.6,MB
2011-12,118.6,MB
2012-01,118.9,MB
2012-02,119,MB
2012-03,119.5,MB
2012-04,120.4,MB
2012-05,120.8,MB
2012-06,120.3,MB
2012-07,120.3,MB
2012-08,120.5,MB
2012-09,121,MB
2012-10,121.3,MB
2012-11,121.1,MB
2012-12,120.2,MB
2013-01,120.3,MB
2013-02,121.6,MB
2013-03,122.3,MB
2013-04,122.6,MB
2013-05,123,MB
2013-06,123.6,MB
2013-07,123.9,MB
2013-08,123.8,MB
2013-09,124,MB
2013-10,124,MB
2013-11,124,MB
2013-12,122.7,MB
2014-01,123.4,MB
2014-02,124.3,MB
2014-03,125.1,MB
2014-04,125.4,MB
2014-05,126.2,MB
2014-06,126,MB
2014-07,125.8,MB
2014-08,125.6,MB
2014-09,125.8,MB
2014-10,125.6,MB
2014-11,125.4,MB
2014-12,124.5,MB
2015-01,124.3,MB
2015-02,125.2,MB
2015-03,126.6,MB
2015-04,126.5,MB
2015-05,126.8,MB
2015-06,127.3,MB
2015-07,127.1,MB
2015-08,127.8,MB
2015-09,127.4,MB
2015-10,128,MB
2015-11,127.7,MB
2015-12,126.4,MB
2016-01,126.9,MB
2016-02,126.6,MB
2016-03,127.8,MB
2016-04,128.1,MB
2016-05,128.9,MB
2016-06,130,MB
2016-07,129,MB
2016-08,129.2,MB
2016-09,129,MB
2016-10,129.4,MB
2016-11,127.9,MB
2016-12,127.8,MB
2017-01,129.6,MB
2017-02,129.5,MB
2017-03,129.9,MB
2017-04,130.2,MB
2017-05,130.2,MB
2017-06,130.2,MB
2017-07,130.1,MB
2017-08,130.4,MB
2017-09,130.9,MB
2017-10,131.4,MB
2017-11,132,MB
2017-12,131.5,MB
2018-01,132.3,MB
2018-02,132.6,MB
2018-03,133,MB
2018-04,134,MB
2018-05,133.7,MB
2018-06,133.7,MB
2018-07,134.4,MB
2018-08,134.2,MB
2018-09,134,MB
2018-10,135,MB
2018-11,134.3,MB
2018-12,134.3,MB
2019-01,134.1,MB
2019-02,135.2,MB
2019-03,136.1,MB
2019-04,137.1,MB
2019-05,137.5,MB
2019-06,137.3,MB
2019-07,137.4,MB
2019-08,137.3,MB
2019-09,136.9,MB
2019-10,138,MB
2019-11,137.6,MB
2019-12,137.4,MB
2020-01,137.5,MB
2020-02,138.3,MB
2020-03,137.4,MB
2020-04,136.3,MB
2020-05,136.8,MB
2020-06,137.9,MB
2020-07,137.9,MB
2020-08,137.2,MB
2020-09,137.2,MB
2020-10,138.1,MB
2020-11,138.4,MB
2020-12,137.5,MB
2021-01,138.5,MB
2021-02,138.9,MB
2021-03,139.6,MB
2021-04,140.6,MB
2021-05,141.5,MB
2021-06,141.9,MB
2021-07,142.8,MB
2021-08,143.2,MB
2021-09,143.6,MB
2021-10,144.6,MB
2021-11,144.7,MB
2021-12,144,MB
2022-01,146.1,MB
2022-02,147.4,MB
2022-03,149.9,MB
2022-04,151.1,MB
2022-05,153.8,MB
2022-06,155.3,MB
2022-07,155.3,MB
2022-08,154.6,MB
2022-09,155.2,MB
2022-10,156.7,MB
2022-11,157,MB
2022-12,155.5,MB
2023-01,156.2,MB
2023-02,156.9,MB
2023-03,157.7,MB
2023-04,159.4,MB
2023-05,159.1,MB
2023-06,158.5,MB
2023-07,159.3,MB
2023-08,159.5,MB
2023-09,159.2,MB
2023-10,159.6,MB
2023-11,159.8,MB
2023-12,158.2,MB
2024-01,157.5,MB
2024-02,158.3,MB
2024-03,159,MB
2024-04,160,MB
2024-05,161.1,MB
